,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
1349,AG,Zeihen,de,1171,170.2034884,20.49530316,64.47480786,15.02988898,490,6.88,8.563134978,50.65312046,40.4934688,0.290275762,2648700,1258500,522
1350,AG,Mettauertal,de,2026,93.83974062,17.86771964,61.05626851,21.07601185,891,21.6,7.457156091,51.18110236,40.06484484,1.296896711,2653700,1268000,462
1351,AG,Ammerswil,de,700,219.4357367,23.28571429,63.0,13.71428571,274,3.19,9.0625,33.125,57.8125,0.0,2658100,1246800,493
1352,AG,Boniswil,de,1428,592.5311203,18.97759104,61.62464986,19.3977591,610,2.41,21.09704641,58.2278481,8.016877637,12.65822785,2656500,1240800,474
1353,AG,Brunegg,de,847,546.4516129,22.07792208,64.93506494,12.98701299,362,1.55,30.46357616,43.04635762,26.49006623,0.0,2658700,1252300,423
1354,AG,Dintikon,de,2229,599.1935484,23.14939435,62.3598026,14.49080305,890,3.72,18.8172043,38.97849462,42.20430108,0.0,2659600,1246200,516
1355,AG,Egliswil,de,1456,231.4785374,20.19230769,66.00274725,13.80494505,632,6.29,8.201892745,51.89274448,39.43217666,0.47318612,2656600,1244600,509
1356,AG,Fahrwangen,de,2137,532.9177057,21.89985962,62.51754796,15.58259242,899,4.01,17.33668342,57.03517588,25.12562814,0.502512563,2660800,1238500,560
1357,AG,Hallwil,de,875,401.3761468,18.05714286,66.28571429,15.65714286,385,2.18,18.63636364,69.09090909,12.27272727,0.0,2655700,1242300,472
1358,AG,Hendschiken,de,1269,360.5113636,21.59180457,66.82427108,11.58392435,527,3.52,17.76504298,57.30659026,24.64183381,0.286532951,2658800,1248700,418
1359,AG,Holderbank (AG),de,1320,566.5236052,20.3030303,64.84848485,14.84848485,587,2.33,30.472103,18.88412017,36.4806867,14.16309013,2655100,1253100,387
1360,AG,Hunzenschwil,de,4016,1231.90184,20.39342629,65.5876494,14.0189243,1711,3.26,41.10429448,34.04907975,24.5398773,0.306748466,2651800,1248700,405
1361,AG,Lenzburg,de,10574,934.9248453,17.97805939,64.98013997,17.04180064,4960,11.31,28.1938326,21.67400881,49.60352423,0.528634361,2655500,1249000,423
1362,AG,Meisterschwanden,de,2960,696.4705882,17.56756757,63.78378378,18.64864865,1300,4.25,23.8317757,57.47663551,18.69158879,0.0,2659700,1238500,501
1363,AG,Möriken-Wildegg,de,4439,671.5582451,21.06330255,59.81076819,19.12592926,1822,6.61,25.15151515,37.72727273,35.0,2.121212121,2656100,1251900,406
1364,AG,Niederlenz,de,4776,1442.900302,23.91122278,61.76716918,14.32160804,1904,3.31,43.46504559,29.78723404,25.83586626,0.911854103,2655700,1250300,389
1365,AG,Othmarsingen,de,2896,613.559322,21.13259669,66.22928177,12.63812155,1213,4.72,24.36440678,34.53389831,40.6779661,0.423728814,2658700,1250300,421
1366,AG,Rupperswil,de,5489,882.4758842,21.24248497,64.03716524,14.72034979,2346,6.22,29.05844156,30.03246753,37.17532468,3.733766234,2652000,1250500,374
1367,AG,Schafisheim,de,2997,473.4597156,20.22022022,62.32899566,17.45078412,1230,6.33,20.82018927,37.85488959,40.85173502,0.47318612,2653200,1247600,429
1368,AG,Seengen,de,3996,412.3839009,20.94594595,61.38638639,17.66766767,1691,9.69,13.82536383,51.66320166,32.74428274,1.767151767,2658000,1241800,532
1369,AG,Seon,de,5288,549.6881497,20.3290469,61.32753404,18.34341906,2254,9.62,19.60580913,50.93360996,29.35684647,0.10373444,2654500,1244300,454
1370,AG,Staufen,de,3336,931.8435754,20.35371703,62.91966427,16.72661871,1481,3.58,27.19546742,40.79320113,32.01133144,0.0,2654900,1248200,424
1371,AG,Abtwil,de,981,236.9565217,23.95514781,65.95310907,10.09174312,382,4.15,8.212560387,69.56521739,22.22222222,0.0,2669500,1225200,540
1372,AG,Aristau,de,1497,173.2638889,19.17167669,68.13627255,12.69205077,634,8.64,9.195402299,68.62068966,15.05747126,7.126436782,2670000,1237700,392
1373,AG,Auw,de,2157,251.9859813,27.72369031,60.77885953,11.49745016,814,8.56,9.473684211,66.31578947,23.97660819,0.233918129,2670200,1229300,495
1374,AG,Beinwil (Freiamt),de,1142,100.9725906,22.24168126,62.87215412,14.88616462,474,11.31,6.525573192,75.30864198,17.98941799,0.176366843,2668700,1231500,633
1375,AG,Besenbüren,de,624,262.1848739,27.40384615,60.09615385,12.5,234,2.38,11.96581197,67.52136752,20.08547009,0.427350427,2668500,1240600,455
1376,AG,Bettwil,de,626,147.2941176,19.6485623,65.49520767,14.85623003,279,4.25,9.579439252,68.69158879,21.4953271,0.23364486,2662700,1238100,704
1377,AG,Boswil,de,2838,240.9168081,21.14164905,62.72022551,16.13812544,1203,11.78,11.05442177,65.81632653,21.8537415,1.275510204,2666100,1239200,491
1378,AG,Bünzen,de,1111,192.2145329,22.32223222,63.36633663,14.31143114,451,5.78,9.861591696,61.24567474,28.37370242,0.519031142,2666900,1240300,441
1379,AG,Buttwil,de,1233,269.8030635,23.68207624,60.3406326,15.97729116,478,4.57,12.28070175,64.25438596,23.46491228,0.0,2666000,1235700,672
1380,AG,Dietwil,de,1336,243.3515483,21.78143713,66.01796407,12.2005988,566,5.49,8.828828829,72.07207207,17.11711712,1.981981982,2672300,1222300,418
1381,AG,Geltwil,de,217,66.15853659,23.04147465,65.89861751,11.05990783,82,3.28,4.892966361,80.42813456,14.67889908,0.0,2667000,1233500,655
1382,AG,Kallern,de,368,137.3134328,23.64130435,65.2173913,11.14130435,136,2.68,8.988764045,77.52808989,13.48314607,0.0,2664700,1241000,582
1383,AG,Merenschwand,de,3549,262.6943005,22.541561,64.32797971,13.13045928,1357,13.51,11.23429416,66.51884701,14.33850702,7.908351811,2670800,1234800,386
1384,AG,Mühlau,de,1176,213.0434783,20.66326531,66.83673469,12.5,500,5.52,11.05072464,69.92753623,13.22463768,5.797101449,2672000,1231400,399
1385,AG,Muri (AG),de,7811,632.9821718,21.30329023,60.64524389,18.05146588,3299,12.34,20.21103896,58.27922078,20.94155844,0.568181818,2668400,1236000,476
1386,AG,Oberrüti,de,1536,285.5018587,25.13020833,63.671875,11.19791667,588,5.38,9.925093633,70.41198502,15.54307116,4.119850187,2672500,1224300,412
1387,AG,Rottenschwil,de,858,191.091314,18.76456876,66.55011655,14.68531469,373,4.49,7.399103139,55.60538117,23.99103139,13.0044843,2669900,1240800,381
1388,AG,Sins,de,4259,209.6996553,23.45621038,61.98638178,14.55740784,1675,20.31,9.620128268,72.37296497,17.46423286,0.542673902,2672400,1227200,492
1389,AG,Waltenschwil,de,2933,646.0352423,21.4797136,63.0071599,15.51312649,1223,4.54,22.63736264,56.48351648,20.43956044,0.43956044,2665400,1243000,433
1390,AG,Hellikon,de,783,111.2215909,19.0293742,61.55810983,19.41251596,324,7.04,6.506364922,60.96181047,32.53182461,0.0,2636600,1262200,533
1391,AG,Kaiseraugst,de,5554,1133.469388,19.75153043,61.64926179,18.59920778,2417,4.9,40.0,20.0,32.65306122,7.346938776,2621500,1265600,296
1392,AG,Magden,de,3914,355.1724138,21.46142054,58.61011753,19.92846193,1605,11.02,10.99000908,47.04813806,41.78019982,0.181653043,2628200,1264100,404
