,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
2034,VS,Salvan,fr,1395,26.09427609,16.91756272,61.43369176,21.64874552,676,53.46,1.872659176,6.086142322,28.50187266,63.53932584,2567800,1107800,2052
2035,VS,Vernayaz,fr,1885,337.2093023,20.42440318,61.85676393,17.71883289,815,5.59,18.61702128,12.41134752,55.85106383,13.12056738,2569300,1109300,593
2036,VS,Vérossaz,fr,770,53.88383485,25.97402597,58.05194805,15.97402597,320,14.29,2.717770035,24.80836237,47.45644599,25.0174216,2564900,1117900,1381
2037,VS,Chalais,fr,3525,144.8233361,20.17021277,59.63120567,20.19858156,1538,24.34,8.494050062,19.03980304,67.70619614,4.759950759,2605300,1123800,1360
2038,VS,Chippis,fr,1617,820.8121827,21.76870748,60.79158936,17.43970315,688,1.97,24.24242424,5.555555556,59.09090909,11.11111111,2608000,1125300,651
2039,VS,Grône,fr,2414,116.5057915,19.96685998,61.76470588,18.26843413,1046,20.3,8.193484699,18.60809477,67.12734452,6.071076012,2601300,1122200,1381
2040,VS,Icogne,fr,581,23.4085415,14.45783133,58.00344234,27.53872633,263,24.83,2.366626554,14.32009627,30.72603289,52.58724428,2600000,1126600,1995
2041,VS,Lens,fr,4198,300.286123,16.15054788,55.66936636,28.18008576,1933,13.98,19.77159172,36.25981442,39.90007138,4.068522484,2600600,1125300,1258
2042,VS,Miège,fr,1350,527.34375,25.11111111,58.22222222,16.66666667,546,2.56,16.92913386,44.48818898,37.00787402,1.57480315,2608300,1129000,768
2043,VS,Saint-Léonard,fr,2446,628.7917738,21.17743254,61.24284546,17.579722,999,3.89,28.60824742,48.19587629,14.69072165,8.505154639,2598500,1122500,505
2044,VS,Sierre,fr,16801,878.2540512,19.64764002,59.00244033,21.34991965,7582,19.13,34.36031332,34.25587467,21.46214099,9.921671018,2607300,1127000,527
2045,VS,Venthône,fr,1283,513.2,20.03117693,55.02727981,24.94154326,537,2.5,31.74603175,45.63492063,22.61904762,0.0,2607000,1128400,795
2046,VS,Veyras,fr,1834,1273.611111,21.15594329,56.54307525,22.30098146,771,1.44,33.09859155,54.92957746,9.154929578,2.816901409,2607600,1127900,642
2047,VS,Anniviers,fr,2732,11.22570572,17.93557833,58.01610542,24.04831625,1326,243.37,1.787401898,22.72260344,20.25722151,55.23277314,2610600,1114200,2498
2048,VS,Crans-Montana,fr,10449,175.142474,16.65231123,59.07742368,24.2702651,4499,59.65,10.03524081,27.53817755,32.45510992,29.97147172,2604400,1129400,1769
2049,VS,Arbaz,fr,1280,66.56266251,18.046875,58.75,23.203125,566,19.23,5.090909091,21.87012987,25.19480519,47.84415584,2595800,1124600,1875
2050,VS,Grimisuat,fr,3445,774.1573034,23.71552975,58.287373,17.99709724,1382,4.45,27.7027027,47.2972973,22.07207207,2.927927928,2595800,1123200,807
2051,VS,Savièse,fr,7716,108.7066779,19.64748574,59.43494038,20.91757387,3383,70.98,4.733060995,21.22834202,15.81912945,58.21946753,2593000,1122000,2185
2052,VS,Sion,fr,34708,995.6397017,19.85133111,60.74392071,19.40474818,15772,34.87,34.40736479,36.10471807,23.18757192,6.300345224,2594000,1120100,515
2053,VS,Veysonnaz,fr,604,529.8245614,19.37086093,58.60927152,22.01986755,277,1.14,25.64102564,29.05982906,44.44444444,0.854700855,2592200,1116100,1186
2054,VS,Baltschieder,de,1328,42.37396299,24.69879518,62.4246988,12.87650602,515,31.34,1.117496807,8.748403576,3.352490422,86.7816092,2632800,1128700,2653
2055,VS,Eisten,de,204,5.368421053,11.2745098,63.23529412,25.49019608,89,38.0,0.790722193,8.460727464,27.49077491,63.25777543,2635100,1116600,2446
2056,VS,Embd,de,295,22.03136669,14.23728814,62.71186441,23.05084746,115,13.39,2.020958084,21.18263473,16.09281437,60.70359281,2630700,1118300,2454
2057,VS,Grächen,de,1251,87.66643308,16.86650679,62.50999201,20.6235012,598,14.26,6.732117812,12.83309958,54.628331,25.80645161,2630900,1116000,1811
2058,VS,Lalden,de,649,499.2307692,16.02465331,64.86902928,19.10631741,265,1.3,27.34375,39.84375,17.96875,14.84375,2635800,1127700,650
2059,VS,Randa,de,435,7.977260224,19.08045977,59.77011494,21.14942529,186,54.53,0.991917708,6.722997796,10.89272594,81.39235856,2626800,1105600,2952
2060,VS,Saas-Almagell,de,370,3.350235422,14.59459459,64.59459459,20.81081081,158,110.43,0.515743757,6.188925081,4.786463988,88.50886717,2640200,1105000,2820
2061,VS,Saas-Balen,de,347,11.47486772,15.56195965,62.82420749,21.61383285,156,30.24,1.35358204,9.210960713,24.95873225,64.47672499,2637800,1111600,2561
2062,VS,Saas-Fee,de,1564,38.79930538,17.96675192,66.24040921,15.79283887,785,40.32,1.958839574,4.735928589,9.942970493,83.36226134,2637700,1106300,2937
2063,VS,Saas-Grund,de,1000,40.3551251,17.3,60.6,22.1,449,24.78,1.976603469,9.035901573,14.36062929,74.62686567,2638600,1108100,2770
2064,VS,St. Niklaus,de,2239,25.0896459,20.14292095,60.29477445,19.5623046,908,89.24,1.735722284,8.29787234,22.22844345,67.73796193,2628100,1113900,2514
2065,VS,Stalden (VS),de,1086,103.3301618,14.54880295,62.0626151,23.38858195,488,10.51,5.754716981,10.94339623,72.16981132,11.13207547,2633300,1120300,1090
2066,VS,Staldenried,de,537,37.63139453,15.45623836,60.70763501,23.83612663,222,14.28,2.810962755,20.16865777,45.39704849,31.62333099,2634200,1119900,2015
2067,VS,Täsch,de,1322,22.51362398,21.78517398,67.62481089,10.59001513,568,58.72,1.055858311,10.60967302,10.30313352,78.03133515,2626300,1101800,2850
2068,VS,Törbel,de,481,27.39179954,14.96881497,64.65696466,20.37422037,207,17.55,2.50426864,29.99430848,39.15765509,28.34376779,2631800,1120800,1955
2069,VS,Visp,de,7950,602.2727273,18.67924528,62.83018868,18.49056604,3516,13.2,22.59287339,15.01137225,59.05989386,3.3358605,2634300,1126900,796
2070,VS,Visperterminen,de,1345,26.05074569,18.95910781,55.31598513,25.72490706,563,51.63,1.918604651,27.38372093,34.90310078,35.79457364,2635800,1123100,2097
2071,VS,Zeneggen,de,293,38.75661376,20.4778157,55.97269625,23.54948805,119,7.57,4.761904762,21.82539683,67.59259259,5.82010582,2632900,1124700,1418
2072,VS,Zermatt,de,5758,23.7042526,16.67245571,69.45119833,13.87634595,2886,242.91,0.827398839,9.418350965,4.556868234,85.19738196,2623900,1096500,2940
